Name,Tweet,fav_count,lang,retweets,has link,date_time
rahulgandhi,"आज भोपाल में कांग्रेस कार्यकर्ताओं द्वारा आयोजित एक रोड-शो में शामिल होने जा रहा हूँ| यह रोड-शो 1:30 बजे लाल-घाटी सर्कल से निकलेगी| 

शाम 4 बजे BHEL दशहरा ग्राउंड में कांग्रेस कार्यकर्ता सम्मेलन में हिस्सा लूँगा।

भोपाल-वासियों से मिलने के लिए उत्सुक हूँ| 

#CongressSankalpYatra",24546,hi,False,No,"Mon, 17 Sep 2018 06:51:09 UTC"
rahulgandhi,"Happy Birthday to our PM, Narendra Modi ji! Wishing him good health and happiness always.

@narendramodi",56013,en,False,No,"Mon, 17 Sep 2018 05:19:51 UTC"
rahulgandhi,"CBI Jt. Director, A K Sharma, weakened Mallya’s “Look Out” notice, allowing Mallya to escape. 

Mr Sharma, a Gujarat cadre officer, is the PM’s blue-eyed-boy in the CBI. 

The same officer was in charge of Nirav Modi &amp; Mehul Choksi’s escape plans. Ooops...
investigation!",36882,en,False,No,"Sat, 15 Sep 2018 06:37:32 UTC"
rahulgandhi,"Mallya’s Great Escape was aided by the CBI quietly changing the “Detain” notice for him, to “Inform”. The CBI reports directly to the PM. It is inconceivable that the CBI, in such a high profile, controversial case, would change a lookout notice without the approval of the PM.",30622,en,False,No,"Fri, 14 Sep 2018 07:40:23 UTC"
rahulgandhi,"For 2.5 yrs Mr Jaitley has hidden from the public &amp; the investigation agencies the meeting, he now suddenly remembers, in which Mr Mallya told him he was leaving for London. This is enough to make his continuance as FM untenable &amp; disgraceful. 

#ArunJaitleyStepDown",29724,en,False,No,"Thu, 13 Sep 2018 13:43:05 UTC"
rahulgandhi,"गणेश चतुर्थी के अवसर पर समस्त देशवासियों को हार्दिक शुभकामनाएं| 

#GaneshChaturthi",27034,hi,False,No,"Thu, 13 Sep 2018 08:29:07 UTC"
rahulgandhi,"Given Vijay Mallya’s extremely serious allegations in London today, the PM should immediately order an independent probe into the matter. Arun Jaitley should step down as FInance Minister while this probe is underway.",38469,en,False,No,"Wed, 12 Sep 2018 16:42:08 UTC"
rahulgandhi,"I’m sorry to hear about the death of over 40 pilgrims in a road accident in Jagtial, Telangana. Congress party workers in the area must provide all necessary assistance to those in need of help. My thoughts &amp; prayers are with the injured &amp; the families of those who have died.",25433,en,False,No,"Tue, 11 Sep 2018 12:11:13 UTC"
rahulgandhi,"Shiva is the Universe. 

#KailashYatra https://t.co/1do7SW9eb4",41202,en,False,Yes,"Fri, 07 Sep 2018 04:40:23 UTC"
rahulgandhi,"It is so humbling to be walking in the shadow of this giant. 

#KailashYatra https://t.co/SGbP1YWb2q",40454,en,False,Yes,"Thu, 06 Sep 2018 03:12:04 UTC"
rahulgandhi,"The stunning beauty of lake Rakshas Tal.

#KailashYatra https://t.co/GXYsR4hjAT",31206,en,False,Yes,"Wed, 05 Sep 2018 13:26:34 UTC"
rahulgandhi,"The waters of lake Mansarovar are so gentle, tranquil and calm. They give everything and lose nothing. Anyone can drink from them. There is no hatred here. This is why we worship these waters in India.

#KailashYatra https://t.co/x6sDEY5mjX",31405,en,False,Yes,"Wed, 05 Sep 2018 04:45:43 UTC"
rahulgandhi,"A man goes to Kailash when it calls him. I am so happy to have this opportunity and to be able to share what I see on this beautiful journey with all of you.

#KailashYatra",34979,en,False,No,"Wed, 05 Sep 2018 03:45:57 UTC"
rahulgandhi,"ॐ असतो मा सद्गमय।
तमसो मा ज्योतिर्गमय।
 मृत्योर्मामृतम् गमय।
ॐ शान्ति: शान्ति: शान्ति: ॥ https://t.co/hSSLfdwDjq",44642,ne,False,Yes,"Fri, 31 Aug 2018 10:40:11 UTC"
rahulgandhi,"Globalised corruption. This #Rafale aircraft really does fly far and fast! It's also going to drop some big bunker buster bombs in the next couple of weeks. 

Modi Ji please tell Anil, there is a big problem in France. 

https://t.co/tvL7HMBPFN",17734,en,False,Yes,"Fri, 31 Aug 2018 04:09:03 UTC"
rahulgandhi,"Dear Mr Jaitley,

I guess your boss refused to hold a Joint Parliamentary Committee on the GREAT RAFALE  ROBBERY? Too much to hide, too scared to face the people, I suppose... https://t.co/4XfI6pZmVJ",25447,en,False,Yes,"Thu, 30 Aug 2018 15:40:40 UTC"
rahulgandhi,"Dear Mr Jaitley,

Less than 6 hrs left for your deadline on the #Rafale JPC to run out. 

Young India is waiting. I hope you're busy convincing Modi Ji and Anil Ambani Ji about why they should listen to you &amp; approve this! 

@ArunJaitley",33673,en,False,No,"Thu, 30 Aug 2018 06:42:02 UTC"
rahulgandhi,"Mr Jaitley, thanks for bringing the nation’s attention back to the GREAT #RAFALE ROBBERY! How about a Joint Parliamentary Committee to sort it out? Problem is, your Supreme Leader is protecting his friend, so this may be inconvenient. Do check &amp; revert in 24 hrs. We’re waiting!",35467,en,False,No,"Wed, 29 Aug 2018 12:09:35 UTC"
rahulgandhi,"There is only place for one NGO in India and it's called the RSS. Shut down all other NGOs. Jail all activists and shoot those that complain. 

Welcome to the new India. 

#BhimaKoregaon",38458,en,False,No,"Tue, 28 Aug 2018 15:43:47 UTC"
rahulgandhi,"The #KeralaFloods reveal two distinct ideas of India. 

The first is one of love &amp; compassion for all living beings, particularly in their suffering. 

The second is driven by hate &amp; bigotry that is unrelenting even in the face of suffering. 

https://t.co/CGnWdC8jea",15195,en,False,Yes,"Tue, 28 Aug 2018 09:00:38 UTC"
rahulgandhi,"Congratulations to Shri M K Stalin on being elected President of the DMK. I wish him happiness &amp; success as he begins a new chapter in his political journey. @mkstalin 

#DMKThalaivarStalin",24520,en,False,No,"Tue, 28 Aug 2018 06:01:23 UTC"
rahulgandhi,"I will be in Kerala tomorrow &amp; the day after, visiting flood hit areas &amp; relief camps in the state. I will also meet with fishermen, volunteers &amp; others who have been working tirelessly &amp; selflessly to help those in need. 

#KeralaFloods",31918,en,False,No,"Mon, 27 Aug 2018 10:23:25 UTC"
rahulgandhi,"My best wishes and greetings to all Indians on Raksha Bandhan! 

#HappyRakshabandhan",30541,en,False,No,"Sun, 26 Aug 2018 05:30:45 UTC"
rahulgandhi,"This is a difficult time for the people of Kerala. In relief camps &amp; homes across the state, people are grieving for their loved ones. On this Onam let us pledge to put aside our differences, stand united together and focus on the task of #RebuildingKerala.",26785,en,False,No,"Sat, 25 Aug 2018 04:13:24 UTC"
rahulgandhi,"I am in the UK for the next couple of days. My packed schedule today includes interactions at the Institute of Strategic Studies, Parliament &amp; the London School of Economics. I also have a meeting with members of the Labour Party’s Shadow Cabinet &amp; with business leaders.",27257,en,False,No,"Fri, 24 Aug 2018 07:17:26 UTC"
rahulgandhi,"The mysterious death &amp; hurried burial without an autopsy, of the key witness in the #Unnao rape &amp; murder case, involving BJP MLA Kuldeep Sengar, smells of a conspiracy. 

Is this your idea of “justice for our daughters”, Mr 56 ?

https://t.co/Tft8fpPFYy",16657,en,False,Yes,"Thu, 23 Aug 2018 11:28:03 UTC"
rahulgandhi,"I began my 2 day visit to Germany with a speech at the Bucerius Summer School in Hamburg, yesterday. Today, I am in Berlin to meet members of the German Bundestag, NGO’s &amp; Business Leaders. I will also be addressing a public meeting organised by the Indian Overseas Congress. https://t.co/11omr91GI3",21381,en,False,Yes,"Thu, 23 Aug 2018 06:45:51 UTC"
rahulgandhi,"The sudden passing away of senior leader Gurudas Kamat ji, is a massive blow to the Congress family. Gurudas ji helped build the Congress party in Mumbai &amp; was greatly respected &amp; admired by all. My condolences to his family in their time of grief. May his soul rest in peace.",18830,en,False,No,"Wed, 22 Aug 2018 05:48:24 UTC"
rahulgandhi,"Eid Mubarak to each and every one of you! May this Eid bring you great joy, peace and happiness. 

#EidMubarak",39061,en,False,No,"Wed, 22 Aug 2018 03:40:50 UTC"
rahulgandhi,"In Kodagu, Karnataka, massive floods have unleashed a trail of devastation. But amidst the gloom, here's a great story about an oasis of hope, a small town, Suntikoppa, where Shiv, Ram, Christ, Allah and the Buddha are working together to help those in need. This is India! https://t.co/9L1puN9kQU",24105,en,False,Yes,"Tue, 21 Aug 2018 03:53:53 UTC"
rahulgandhi,"Rajiv Gandhi was a kind, gentle and affectionate man whose untimely death left a deep void in my life. 

I remember the times we had together and the many birthdays we were lucky to celebrate with him when he was alive. 

He is greatly missed, but his memory lives on. https://t.co/IGwTDJprRd",47782,en,False,Yes,"Mon, 20 Aug 2018 02:59:33 UTC"
rahulgandhi,"Dear PM,

Increasing funds allocated for Kerala relief to Rs.500 Cr is a good step but nowhere near enough. It is critical you declare the floods as a National Disaster. Please do not vacillate as the people of Kerala are suffering. 

#KeralaFloodRelief https://t.co/AxabEOHftR",26155,en,False,Yes,"Sat, 18 Aug 2018 12:58:16 UTC"
rahulgandhi,"Dear PM,

Please declare #Kerala floods a National Disaster without any delay. The lives, livelihood and future of millions of our people is at stake.",53030,en,False,No,"Sat, 18 Aug 2018 05:46:24 UTC"
rahulgandhi,"Across Kerala &amp; now Kodagu in Karnataka, heavy rainfall has caused widespread devastation. This is the time for our workers &amp; leaders to demonstrate the core Congress values of service &amp; love. Please focus all our resources &amp; people to help those in need. https://t.co/H7MWKaPdGA",22318,en,False,Yes,"Fri, 17 Aug 2018 15:33:49 UTC"
rahulgandhi,"Today India lost a great son.  Former PM, Atal Bihari Vajpayee ji, was loved and respected by millions. My condolences to his family &amp; all his admirers. We will miss him. 

#AtalBihariVajpayee",71752,en,False,No,"Thu, 16 Aug 2018 12:28:21 UTC"
rahulgandhi,"Kerala is in great pain. I spoke to PM and requested him to massively increase deployment of the Army &amp; Navy. I also said that it is critical that he gives the state special financial assistance as this is a tragedy without parallel in Kerala’s history. 

#IndiaStandsWithKerala",28635,en,False,No,"Thu, 16 Aug 2018 07:09:06 UTC"
rahulgandhi,"I am deeply concerned for the people of #Kerala tonight, as the flood waters rise. Thousands are stranded. Relief camps full. Many have lost their loved ones. It’s time to step up &amp; help. Please contribute generously to the CM’s relief fund. Use this link: https://t.co/GNUlGQbBZv https://t.co/Gm5QGifSms",17013,en,False,Yes,"Wed, 15 Aug 2018 19:33:43 UTC"
rahulgandhi,"On this Independence Day my best wishes to all Indians. As we celebrate our independence as a nation, let us remember all those brave men and women, our freedom fighters, whose sacrifices and dedication helped us win our independence. 

Jai Hind.  

#HappyIndependenceDay",34051,en,False,No,"Wed, 15 Aug 2018 03:05:22 UTC"
rahulgandhi,"The Indian #Rupee just gave the Supreme Leader, a vote of NO confidence, crashing to a historic low.  Listen to the Supreme Leader's master class on economics in this video, where he explains why the Rupee is tanking. https://t.co/E8O5u9kb23",27298,en,False,Yes,"Tue, 14 Aug 2018 08:49:19 UTC"
rahulgandhi,"अपने मौलिक वन अधिकार के लिए संघर्ष करने वाली, आदिवासी समाज की सुकारो और किस्मतिया को उत्तरप्रदेश में अवैध तरीके से हिरासत में रखे जाने से काफी चिंतित हूँ| मैं उत्तरप्रदेश में कांग्रेस पार्टी के नेताओं और कार्यकर्ताओं से ये आग्रह करता हूं कि वो इस विषय को वहां गंभीरता से उठाएं|",19423,hi,False,No,"Mon, 13 Aug 2018 06:40:24 UTC"
rahulgandhi,"I will be in Bidar, Karnataka to address a public meeting at the Nehru Stadium today, at noon. Later this afternoon and all of tomorrow, I will be in Hyderabad to meet citizens, Congress party workers and leaders.",15994,en,False,No,"Mon, 13 Aug 2018 04:01:52 UTC"
rahulgandhi,"I mourn the passing away of Shri Somnath Chatterjee, 10 term MP and former Speaker of the Lok Sabha. He was an institution. Greatly respected and admired by all parliamentarians, across party lines. My condolences to his family at this time of grief. 

#SomnathChatterjee",15224,en,False,No,"Mon, 13 Aug 2018 03:48:35 UTC"
rahulgandhi,"Mr 56’s best buddy, asked me to “check my facts” when I said the BJP fuels violence against Dalits &amp; Adivasis. 

I hope the fact check I’m attaching below, will wake him and Mr 56 up from their deep slumber on these rising atrocities; or I and the Congress party will. https://t.co/DWpEQkOuMS",18255,en,False,Yes,"Sat, 11 Aug 2018 09:24:37 UTC"
rahulgandhi,"Unprecedented rainfall has created havoc in Kerala, destroying property &amp; forcing thousands to abandon their homes. I urge each and every Congres worker in Kerala to step up &amp; help those in need. My prayers &amp; thoughts are with the people of Kerala in this difficult time.",18421,en,False,No,"Sat, 11 Aug 2018 02:40:32 UTC"
rahulgandhi,"In preparation for the upcoming state elections in Rajasthan, I will be in Jaipur today, to meet with citizens, Congress party workers and leaders and to address a public meeting at Ramleela Maidan at 4.30 pm.",18951,en,False,No,"Sat, 11 Aug 2018 02:02:25 UTC"
rahulgandhi,"I will be in Chhattisgarh today to inaugurate the new Congress office, Rajiv Bhawan, in Raipur. I will also be meeting with various groups of professionals, Congress workers and leaders in preparation for the upcoming state elections.",19257,en,False,No,"Fri, 10 Aug 2018 03:20:16 UTC"
rahulgandhi,"Here’s why HE couldn’t look me in the eye in Parliament, repeated by BJP people who have some guts. #RafaleScam 

https://t.co/DX6gJk5zm5",17493,en,False,Yes,"Wed, 08 Aug 2018 19:47:18 UTC"
rahulgandhi,"Like Jayalalitha ji, Kalaignar was an expression of the voice of the Tamil people. That voice deserves to be given space on Marina Beach. I am sure the current leaders of Tamil Nadu will be magnanimous in this time of grief. #Marina4Kalaignar",35149,en,False,No,"Tue, 07 Aug 2018 16:40:43 UTC"
rahulgandhi,"Loved by the Tamilian people, Kalaignar strode the stage of Tamil politics, like a colossus, for over 6 decades. In his passing, India has lost a great son. My condolences to his family as also to the millions of Indians who grieve for their beloved leader tonight.
#Karunanidhi",30548,en,False,No,"Tue, 07 Aug 2018 14:00:25 UTC"
rahulgandhi,"The Supreme Leader’s minions have been trying to silence those reporting on #RafaleScam 

Thanks to ABP News, the MODUS OPERANDI of the minions is in the open. 

Threats. Channel Blackouts. Sackings. Advertising cuts. Anything to prevent the truth being told. 

Satyamev Jayate. https://t.co/NMwCFZzJ8b",14218,en,False,Yes,"Tue, 07 Aug 2018 10:18:37 UTC"
rahulgandhi,"The passing away of Shri #RKDhawan ji, who I have known since childhood, leaves a deep void in the Congress family of which he was an important, senior member - loved, respected and admired by all. My condolences go out to his friends and his family in their time of grief.",15401,en,False,No,"Tue, 07 Aug 2018 02:02:25 UTC"
rahulgandhi,"Excellent question Gadkari Ji.

Every Indian is asking the same question.

#WhereAreTheJobs?
https://t.co/2wfhDxuA10",24744,en,False,Yes,"Mon, 06 Aug 2018 04:25:18 UTC"
rahulgandhi,"One of the highlights of today’s CWC meeting, was Mr Antony’s brilliant description of the Rafale robbery: 130,000 Cr. stolen from the people of India and given to a friend who was 45,000 crore in debt. 

#RafaleScam",24065,en,False,No,"Sat, 04 Aug 2018 11:56:42 UTC"
rahulgandhi,"The CWC met today. As a team, we discussed the political situation in the country &amp; the huge opportunity for the Congress to highlight issues of corruption and failure of the government to provide jobs to our youth. Thank you to all those who attended today’s meeting. https://t.co/QTPM8ltO51",16772,en,False,Yes,"Sat, 04 Aug 2018 09:39:31 UTC"
rahulgandhi,"In today’s big news: India gave Mehul “Bhai” Chowksi, Mr 56’s “suit-boot” BFF, a clean chit in Nov 2017, enabling him to obtain Antiguan citizenship. This “Bhai” looted PNB of 13,000 Cr., before scooting from India. 

Here’s a little video of Mr 56 with Mehul “Bhai” 🤫 https://t.co/tt8K5XzBH4",22975,en,False,Yes,"Fri, 03 Aug 2018 14:49:42 UTC"
rahulgandhi,"सांप्रदायिकता सदैव संस्कृति की दुहाई दिया करती हैl उसे अपने असली रूप में निकलने में शायद लज्जा आती है, इसलिए वह उस गधे की भांति, जो सिंह की खाल ओढ़कर जंगल में जानवरों पर रौब जमाता फिरता था, संस्कृति का खोल ओढ़कर आती हैl

हिंदुस्तान के महानतम लेखक मुंशी प्रेमचंद की याद को प्रणाम l",24208,hi,False,No,"Fri, 03 Aug 2018 05:30:20 UTC"
rahulgandhi,"Amazing how a lady like Sushma ji has buckled and prostrated herself in front of Chinese power. Absolute subservience to the leader means our brave jawan has been betrayed on the border. #Doklam
https://t.co/UALkmH0jZ1",15293,en,False,Yes,"Thu, 02 Aug 2018 05:01:52 UTC"
rahulgandhi,The passing away of Dr Bhishma Narain Singh former Governor and Union Minister leaves a deep void in the Congress Party. My condolences to his family in this time of grief. May his soul rest in peace.,13372,en,False,No,"Thu, 02 Aug 2018 04:15:19 UTC"
rahulgandhi,"I visited Kalaignar today. Wonderful to see that the Tamil fighting spirit that has endeared him to millions, is still strong! I join his fans all around the world, his well wishers and his family, in wishing him a speedy recovery. #Karunanidhi https://t.co/3QEv9myfCn",23413,en,False,Yes,"Tue, 31 Jul 2018 12:10:21 UTC"
rahulgandhi,"Supreme leader's minions are now sending threatening messages to journalists reporting on the #RafaleScam asking them to ""back off or else...”.

I'm really proud of the few brave press people who still have the guts to defend the truth and stand up to Mr 56.",29676,en,False,No,"Mon, 30 Jul 2018 09:40:54 UTC"
rahulgandhi,"‘आश्वासन बाबू’ और ‘सुशासन बाबू’ की कहानी l

हमने सुना है, कि जिसको चुना है,
उसने ‘बेटी बचाओ’ का सिर्फ़ नारा ही दिया हैl https://t.co/kstuJTTmJM",21965,hi,False,Yes,"Sun, 29 Jul 2018 08:56:26 UTC"
rahulgandhi,"Over the next 50 years, Indian Tax Payers will pay Mr 56’s friend’s JV, 100,000 Cr to maintain 36  #RafaleScam jets, India is buying🤭

Raksha Mantri will address a Press CON to deny this, as usual🤥

But the truth is in the presentation I’m attaching😊 https://t.co/a90XNet7dU",16913,en,False,Yes,"Sat, 28 Jul 2018 10:30:01 UTC"
rahulgandhi,"I'm sorry to hear about the terrible bus accident in Raigad, Maharashtra in which a large number of people have been killed and many others injured. I appeal to Congress party workers in the area to provide all possible assistance to the injured &amp; families of those who have died.",20375,en,False,No,"Sat, 28 Jul 2018 09:45:37 UTC"
rahulgandhi,"Dear Trolls,

I apologise for my earlier tweet in which I stated Mr 56’s friend’s JV, received 4 Billion US$’s of “off set” contracts.

I forgot to add the 16 Billion US$ RAFALE “lifecycle” contract 😲

20 BILLION US$, is the actual benefit. 

So Sorry!!

#130000CroreRafaleScam",39003,en,False,No,"Fri, 27 Jul 2018 13:52:33 UTC"
rahulgandhi,"Best wishes to Shri Uddhav Thackeray ji, on his birthday. I wish him good health and happiness always.",19071,en,False,No,"Fri, 27 Jul 2018 04:17:53 UTC"
rahulgandhi,"Two Indians, Dr Bharat Vatwani, who has devoted his life to serving the mentally ill on the streets and Sonam Wangchuk, a Ladakhi inventor, are recipients of the prestigious #Magasaysay Award, 2018. I congratulate them both and salute their achievements. https://t.co/wFNKoNghRn",9623,en,False,Yes,"Fri, 27 Jul 2018 04:07:20 UTC"
rahulgandhi,गुरुपूर्णिमा के शुभ अवसर पर समस्त देशवासियों को हार्दिक शुभकामनाएँ l,20193,hi,False,No,"Fri, 27 Jul 2018 03:52:27 UTC"
rahulgandhi,"Mr 56 does ❤️ someone after all. 

1. Must wear a suit
2. Must have 45,000CR debt
3. Must have a TEN day old company. 
4. Must never have made an aircraft in his life. 

Rewards of up to $4 billion in “off set” contracts if you fulfil said criteria. 

https://t.co/243CSV1cep",25010,en,False,Yes,"Wed, 25 Jul 2018 13:30:21 UTC"
rahulgandhi,"Since 2014, India has had 4 revolving Raksha Mantris. 

Now we know why. It gave the PM space to personally re-negotiate RAFALE with the French. 

India has had 4 “RAFALE Mantris”. But, none of them know what really transpired in France. Except the PM. 

But he won’t speak! https://t.co/exNkm9mn8T",26047,en,False,Yes,"Tue, 24 Jul 2018 14:35:54 UTC"
rahulgandhi,"Policemen in #Alwar took 3 hrs to get a dying Rakbar Khan, the victim of a lynch mob, to a hospital just 6 KM away. 

Why? 

They took a tea-break enroute. 

This is Modi’s brutal “New India” where humanity is replaced with hatred and people are crushed and left to die. https://t.co/sNdzX6eVSU",24015,en,False,Yes,"Mon, 23 Jul 2018 06:40:58 UTC"
rahulgandhi,"Our Defence Minister said she would, but now she won’t. 

She flip flops between “it’s-not-a-secret” &amp; “it’s-a-BIG-secret”.

The PM squirms when asked about the price of RAFALE and refuses to look me in the eye. 

Sure smells like a scam. 

#RAFALEscam",32229,en,False,No,"Sun, 22 Jul 2018 11:51:34 UTC"
rahulgandhi,"The point of yesterday’s debate in Parliament..

PM uses Hate, Fear and Anger in the hearts of some of our people to build his narrative.  

We are going to prove that Love and Compassion in the hearts of all Indians, is the only way to build a nation.",45881,en,False,No,"Sat, 21 Jul 2018 06:40:33 UTC"
rahulgandhi,"The rape of a young woman in Haryana, by 40 men, has shocked &amp; disgusted me. Ironically, today in Parliament, I had drawn attention to the issue of growing violence against woman. As a nation, we must hang our heads in shame, for our inability to protect this daughter of India. https://t.co/5rYqBeqZRq",25106,en,False,Yes,"Fri, 20 Jul 2018 17:57:45 UTC"
rahulgandhi,Every Indian has the right to know the truth. The BJP believes the truth must be hidden from the people and they must not question people in power. The changes proposed to the RTI will make it a useless Act. They must be opposed by every Indian. #SaveRTI https://t.co/4mjBTwQnYK,20485,en,False,Yes,"Thu, 19 Jul 2018 05:05:07 UTC"
rahulgandhi,Thank you @mkstalin. Spoken like a true leader and a great son of Tamil Nadu. Women are the key to the accelerated development of India. The Women's Reservation Bill recognises this fact. It's time for all political parties to come together to support this bill in Parliament. https://t.co/0vmyBpuMpW,15326,en,False,Yes,"Wed, 18 Jul 2018 10:13:28 UTC"
rahulgandhi,"Pop Quiz

I bow to the most powerful in the line. A person's strength &amp; power are all that are important to me. 

I use hatred &amp; fear to maintain the hierarchy of power. I seek out the weakest &amp; crush them. 

I rank all living beings based on their usefulness to me. 

Who am I? https://t.co/y7jw49Hei7",18136,en,False,Yes,"Wed, 18 Jul 2018 02:35:44 UTC"
rahulgandhi,"I stand with the last person in the line. The exploited, marginalised and the persecuted. Their religion, caste or beliefs matter little to me. 

I seek out those in pain and embrace them. I erase hatred and fear. 

I love all living beings. 

I am the Congress.",43414,en,False,No,"Tue, 17 Jul 2018 07:07:26 UTC"
rahulgandhi,"Our PM says he’s a crusader for women’s empowerment? Time for him to rise above party politics, walk-his-talk &amp; have the Women’s Reservation Bill passed by Parliament. The Congress offers him its unconditional support. 

Attached is my letter to the PM. 

#MahilaAakrosh https://t.co/IretXFFvvK",20589,en,False,Yes,"Mon, 16 Jul 2018 07:45:15 UTC"
rahulgandhi,"BJP/RSS believe the freedom of expression must be policed &amp; controlled. I believe this freedom is a fundamental democratic right.

My father lived and died in the service of India. The views of a character on a fictional web series can never change that.

#SacredGames",43622,en,False,No,"Sat, 14 Jul 2018 13:21:02 UTC"
rahulgandhi,My greetings and best wishes on the auspicious occasion of #RathYatra. May Lord Jagannath shower his blessings on each and every one of us.,16517,en,False,No,"Sat, 14 Jul 2018 08:27:05 UTC"
rahulgandhi,"Our PM's ""no agenda"" China visit, clearly had a ""Chinese hidden agenda"" which is now unravelling. Never before in India's history has a PM capitulated to pressure from a foreign power, as this one has. This is BJP nationalism on full display. 

https://t.co/7tKmxavEPL",15696,en,False,Yes,"Fri, 13 Jul 2018 09:29:56 UTC"
rahulgandhi,"In the video below, you will see what makes Hima Das, Gold medalist at the world under-20 Athletics Championship, in Finland, so special! 

This is India’s first ever Gold in a track event at a world championship. 

I salute her achievement &amp; congratulate her on her historic win. https://t.co/N4q62mVecM",33407,en,False,Yes,"Fri, 13 Jul 2018 04:51:29 UTC"
rahulgandhi,"I met film director  P A Ranjith the man behind blockbuster films like Madras, Kabali and Kaala and actor Kalaiyarasan, in Delhi yesterday. We talked about politics, films and society. I enjoyed the interaction and look forward to continuing our dialogue. https://t.co/KJOmfICkyJ",33624,en,False,Yes,"Wed, 11 Jul 2018 03:59:14 UTC"
rahulgandhi,"If the sight of a highly educated MP &amp; Central Minister, Jayant Sinha, garlanding &amp; honouring criminals convicted of lynching an innocent man, fills you with disgust, click on the link &amp; support this petition. 

Sign Petition:https://t.co/K9CrzHbNOz via @ChangeOrg_India",15668,en,False,Yes,"Tue, 10 Jul 2018 11:33:56 UTC"
rahulgandhi,PM जी अपनी मन की बात सुनाते हैं यह तो सभी जानते थे। आज यह मालूम पड़ रहा है कि वह सिर्फ अपने ही मन की बात सुनना भी चाहते हैं । https://t.co/dEqvklqtRR,25225,hi,False,Yes,"Mon, 09 Jul 2018 05:58:33 UTC"
rahulgandhi,"The passing away of Shri M M Jacob, leaves a deep void in the Congress family. A former Governor, Minister &amp; Deputy Chairperson of the Rajya Sabha, his contribution to nation building was immense. My condolences to his grieving family. May his soul rest in peace.",13989,en,False,No,"Sun, 08 Jul 2018 13:39:37 UTC"
rahulgandhi,"The politics of hatred and communal polarisation is irreparably damaging our social fabric. 

The brutal lynchings across India that have sickened our nation, are the direct consequence of that kind of politics.",20061,en,False,No,"Sat, 07 Jul 2018 15:15:29 UTC"
rahulgandhi,"Happy Birthday to M S Dhoni, India’s “Captain Cool”! Here’s wishing you much happiness, good health and success in the years ahead. @msdhoni",21337,en,False,No,"Sat, 07 Jul 2018 14:51:31 UTC"
rahulgandhi,"Today we remember Captain Vikram Batra, recipient of the Param Vir Chakra, India's highest award for valour, who was martyred this day in 1999, during the Kargil War. I salute this brave son of India.",20801,en,False,No,"Sat, 07 Jul 2018 10:08:59 UTC"
rahulgandhi,"I met with Bhutan's Prime Minister, Tshering Tobgay in New Delhi today. Our discussions covered a wide range of subjects including ways to strengthen the special bond our two countries share. @tsheringtobgay https://t.co/oTU4scPbF2",14910,en,False,Yes,"Sat, 07 Jul 2018 05:13:45 UTC"
rahulgandhi,"PM's grand MSP increase is budgeted at just 15,000 Cr. for India's 120 million farmers; which is like applying a Band-Aid to a massive haemorrhage.

To put this MSP increase in perspective: in Karnataka, we've waived small farmer loans of over 34,000 Cr!

Marketing Vs Action. https://t.co/FZFfFTONkJ",17028,en,False,Yes,"Fri, 06 Jul 2018 12:33:53 UTC"
rahulgandhi,"On the eve of the Karnataka Budget, I’m confident our Congress-JDS coalition Govt will act on our commitment to waive farmer loans &amp; to make farming more profitable. 

This budget is an opportunity for our Govt. to make Karnataka a beacon of hope for farmers all across India.",19853,en,False,No,"Wed, 04 Jul 2018 11:30:28 UTC"
rahulgandhi,"It takes tremendous will power , discipline &amp; stamina to complete an #IronMan triathlon-3.8 KM swim; 180 KM cycle; 42.2 KM run. 

Major General Dogra did that, in Austria, in just 14 hrs! He is a role model &amp; inspiration for all Indians. We salute him!  

https://t.co/KaMyabjQLt",17323,en,False,Yes,"Wed, 04 Jul 2018 04:41:57 UTC"
rahulgandhi,"The streets are flooded, citizens stranded, bridges collapsing.....

Civic governance has collapsed. My thoughts are with the citizens of Mumbai.

Stay safe!

#MumbaiRains",21343,en,False,No,"Tue, 03 Jul 2018 10:19:04 UTC"
rahulgandhi,उत्तराखंड के पौड़ी गढ़वाल में बस दुर्घटना में मारे गए 48 लोगों की मृत्यु की खबर बेहद दुखद है। मेरी संवेदनाएं पीड़ित परिवारों के साथ है। उत्तराखंड कांग्रेस के साथियों से मेरा निवेदन है कि पीड़ित परिवारों को हर संभव सहायता प्रदान करें।,21913,hi,False,No,"Sun, 01 Jul 2018 16:59:08 UTC"
rahulgandhi,"It is a happy coincidence that two tall opposition leaders share the same birthday! 

A very Happy Birthday to Sharad Yadav ji &amp; Akhilesh Yadav ji. I pray for your happiness and good health, always.  

@SharadYadavMP @yadavakhilesh",19253,en,False,No,"Sun, 01 Jul 2018 13:02:16 UTC"
rahulgandhi,"In Mandsaur, MP, an 8-year-old girl was kidnapped and gang raped, and is battling for her life. The brutality this young child was subjected to sickens me. As a nation, we must come together to protect our children and bring the attackers to speedy justice.",26130,en,False,No,"Sat, 30 Jun 2018 07:33:33 UTC"
